Id,nazwa,rzeka,rok,msc,dzien,H,Q,X,Y
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,28,95,1.41,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,29,95,1.41,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,11,30,95,1.4,99.9,9
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,1,93,1.37,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,2,93,1.39,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,3,93,1.4,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,4,92,1.38,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,5,92,1.39,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,6,92,1.39,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,7,93,1.43,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,8,89,1.37,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,9,91,1.41,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,10,90,1.42,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,11,88,1.39,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,12,91,1.43,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,13,88,1.39,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,14,89,1.43,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,15,92,1.48,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,16,91,1.48,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,17,92,1.52,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,18,96,1.6,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,19,97,1.62,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,20,94,1.58,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,21,97,1.66,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,22,100,1.76,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,23,99,1.75,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,24,97,1.72,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,25,103,1.88,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,26,104,1.96,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,27,101,1.88,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,28,99,1.85,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,29,100,1.87,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,30,98,1.87,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,12,31,98,1.89,99.9,10
